stkcd,day,open_morning,close_morning,volume_morning,high_morning,low_morning,open_afternoon,close_afternoon,volume_afternoon,high_afternoon,low_afternoon,rtn_morning,rtn_afternoon,lh_rtnDiff,lh_volDiff,std_morning,std_afternoon,lh_stdDiff,daily_return,volatility_morning,volatility_afternoon,avg_volatility_morning,avg_volatility_afternoon,intraDSRtn_byT,intraDSVol_byT,intraDSStd_byP,intraDSVol_byP,intraDSStd_byV,intraDSRtn_byV,intraDSRtn_byT_20d_mean,intraDSVol_byT_20d_mean,intraDSStd_byP_20d_mean,intraDSVol_byP_20d_mean,intraDSStd_byV_20d_mean,intraDSRtn_byV_20d_mean
000001.XSHE,2024-03-12,1330.2200000000,1327.6800000000,516398.0000000000,1331.4900000000,1321.3300000000,1334.0300000000,1340.3700000000,440060.0000000000,1340.3700000000,1332.7600000000,-0.001909458585797837951617025755,0.004752516809966792350996604274,0.006661975395764630302613630029,0.8521721617821912555819348642,0.007637834343191352,0.005704519388619446,0.7468765532607637,-0.0086014702337912750060255483,0.007637834343191351806468103021,0.005704519388619446339287722165,0.011952339642193959,0.004102918557014895,0.998501193513641,0.07981322755332892,0.14479207137584696,0.07981322755332892,0.14479207137584696,0.998501193513641,0.7400560949996168,0.31581140477320097,0.4138508260655233,0.31581140477320097,0.4138508260655233,0.7400560949996168
000001.XSHE,2024-03-13,1336.5700000000,1316.2600000000,863030.0000000000,1339.1000000000,1314.9900000000,1312.4500000000,1311.1800000000,286050.0000000000,1313.7200000000,1308.6400000000,-0.01519561265029141758381528839,-0.0009676559107013600518114975809,0.01422795673959005753200379081,0.3314485012108501442591798663,0.018038711028977156,0.00387062364280544,0.21457318300557726,0,0.01803871102897715794907861167,0.003870623642805440207245990323,0.011952339642193959,0.004102918557014895,0.8797205515962007,0.5021234378763696,0.6463739706666695,0.5021234378763696,0.6463739706666695,0.8797205515962007,0.7655340748713461,0.321525602021028,0.4278665594481625,0.321525602021028,0.4278665594481625,0.7655340748713461
000001.XSHE,2024-03-14,1307.3700000000,1316.2600000000,497926.0000000000,1317.5300000000,1303.5600000000,1297.2200000000,1298.4900000000,401002.0000000000,1299.7600000000,1294.6800000000,0.006799911272248866044042619916,0.0009790166664097069117034889996,-0.005820894605839159132339130916,0.8053445692733458385382566887,0.010685574856391076,0.003916066665638828,0.36648160892313775,0.015430082202604348684910276,0.01068557485639107521206697415,0.003916066665638827646813955998,0.011952339642193959,0.004102918557014895,0.7473293695462854,0.10782176102971738,0.46329552915364725,0.10782176102971738,0.46329552915364725,0.7473293695462854,0.7530200646377223,0.30620590816996407,0.4364289672356743,0.30620590816996407,0.4364289672356743,0.7530200646377223
000001.XSHE,2024-03-15,1339.1000000000,1336.5700000000,3036964.0000000000,1355.6000000000,1332.7600000000,1347.9900000000,1345.4500000000,546400.0000000000,1350.5300000000,1341.6400000000,-0.001889328653573295496975580614,-0.001884286975422666340254749664,0.000005041678150629156720830950,0.1799165218948923991196471213,0.017056231797475917,0.006595004413979332,0.38666245230997043,0.005693678595210127415698392,0.01705623179747591666044358151,0.006595004413979332190891623825,0.011952339642193959,0.004102918557014895,0.0013325027288692073,0.6950351680691801,0.4421251404621003,0.6950351680691801,0.4421251404621003,0.0013325027288692073,0.7458009058866871,0.32642341711948214,0.4334401290196059,0.32642341711948214,0.4334401290196059,0.7458009058866871
000001.XSHE,2024-03-18,1340.3700000000,1344.1800000000,996074.0000000000,1345.4500000000,1331.4900000000,1336.5700000000,1337.8300000000,422334.0000000000,1337.8300000000,1334.0300000000,0.002842498713041921260547460776,0.0009427115676694823316399440359,-0.001899787145372438928907516740,0.4239986185765314625218608256,0.010415034654610295,0.0028430983786857404,0.27298021302571673,-0.0113303277834813789819815798,0.01041503465461029417250460694,0.002843098378685740365263323283,0.011952339642193959,0.004102918557014895,0.5005749365266602,0.40449574452199577,0.5706858875263745,0.40449574452199577,0.5706858875263745,0.5005749365266602,0.7208702637299845,0.3217669239214561,0.4383132758583641,0.3217669239214561,0.4383132758583641,0.7208702637299845
000001.XSHE,2024-03-19,1336.5700000000,1328.9500000000,447276.0000000000,1337.8300000000,1327.6800000000,1322.6000000000,1320.0600000000,344502.0000000000,1322.6000000000,1318.7900000000,-0.005701160433048774100870137741,-0.001920459700589747467110237411,0.003780700732459026633759900330,0.7702224130067340970675824323,0.0075940654062263855,0.002880689550884621,0.3793343086724983,-0.0038225666879867564618683923,0.007594065406226385449321771400,0.002880689550884621200665356117,0.011952339642193959,0.004102918557014895,0.4953994913602317,0.1298015352771888,0.4495456378925712,0.1298015352771888,0.4495456378925712,0.4953994913602317,0.6957379326852123,0.3273537232647381,0.45240095158508825,0.3273537232647381,0.45240095158508825,0.6957379326852123
000001.XSHE,2024-03-20,1317.5300000000,1323.8700000000,280758.0000000000,1323.8700000000,1316.2600000000,1323.8700000000,1326.4100000000,149140.0000000000,1326.4100000000,1323.8700000000,0.004812034640577444156869293299,0.001918617386903547931443419671,-0.002893417253673896225425873628,0.5312048098362290656009802036,0.005775959560693115,0.001918617386903548,0.3321729258563773,0.004796543467258869828608549,0.005775959560693115147283173818,0.001918617386903547931443419671,0.011952339642193959,0.004102918557014895,0.429248868192233,0.30616099632224014,0.5006559347807945,0.30616099632224014,0.5006559347807945,0.429248868192233,0.6672329538568742,0.3421549750762133,0.42750355402416396,0.3421549750762133,0.42750355402416396,0.6672329538568742
000001.XSHE,2024-03-21,1326.4100000000,1330.2200000000,333700.0000000000,1331.4900000000,1322.6000000000,1328.9500000000,1328.9500000000,153074.0000000000,1331.4900000000,1327.6800000000,0.002872415014965206836498518558,0,-0.002872415014965206836498518558,0.4587174108480671261612226551,0.006702301701585482,0.0028669250159900675,0.4277523071382886,-0.0114492339612996346469005127,0.006702301701585482618496543301,0.002866925015990067346401294255,0.011952339642193959,0.004102918557014895,0.9965306869593445,0.3710674768913075,0.4003847908264278,0.3710674768913075,0.4003847908264278,0.9965306869593445,0.6878145642614895,0.33297211481900846,0.42053046084593637,0.33297211481900846,0.42053046084593637,0.6878145642614895
000001.XSHE,2024-03-22,1326.4100000000,1314.9900000000,522304.0000000000,1326.4100000000,1313.7200000000,1316.2600000000,1314.9900000000,152456.0000000000,1316.2600000000,1312.4500000000,-0.008609705897874714454806583183,-0.0009648549678634920152553446887,0.007644850930011222439551238494,0.2918913123391741208185271413,0.009567177569529784,0.002894564903590476,0.3025516023460554,0.005787116251834614711898950,0.009567177569529783400306089369,0.002894564903590476045766034066,0.011952339642193959,0.004102918557014895,0.7976214077098892,0.548117849301261,0.5350184771951848,0.548117849301261,0.5350184771951848,0.7976214077098892,0.6777296054185172,0.3263709932082433,0.4106518716432226,0.3263709932082433,0.4106518716432226,0.6777296054185172
000001.XSHE,2024-03-25,1313.7200000000,1322.6000000000,364708.0000000000,1323.8700000000,1309.9100000000,1322.6000000000,1320.0600000000,141612.0000000000,1325.1400000000,1320.0600000000,0.006759431233443960661328136894,-0.001920459700589747467110237411,-0.008679890934033708128438374305,0.3882887131623106704541715564,0.010626313065188929,0.003840919401179495,0.36145362720039587,0.006721608952064116134885831,0.01062631306518892914776360259,0.003840919401179494934220474822,0.011952339642193959,0.004102918557014895,0.9988492375708843,0.44062253119685924,0.4686941153823672,0.44062253119685924,0.4686941153823672,0.9988492375708843,0.6777483472715485,0.3248017816476856,0.409558363725622,0.3248017816476856,0.409558363725622,0.6777483472715485
000001.XSHE,2024-03-26,1326.4100000000,1331.4900000000,553112.0000000000,1332.7600000000,1322.6000000000,1340.3700000000,1345.4500000000,327526.0000000000,1345.4500000000,1340.3700000000,0.003829886686620275781998024743,0.003789998284055895014063281034,-0.000039888402564380767934743709,0.5921513183586687687123041988,0.007659773373240551,0.003789998284055895,0.4947924826726949,0.007623038851211800313934014,0.007659773373240551563996049487,0.003789998284055895014063281034,0.011952339642193959,0.004102918557014895,0.0052279166353992644,0.25616200981270215,0.33768343776036475,0.25616200981270215,0.33768343776036475,0.0052279166353992644,0.6280680454661315,0.32425779477234784,0.4049684730812276,0.32425779477234784,0.4049684730812276,0.6280680454661315
000001.XSHE,2024-03-27,1340.3700000000,1341.6400000000,416704.0000000000,1345.4500000000,1334.0300000000,1347.9900000000,1336.5700000000,383540.0000000000,1347.9900000000,1335.3000000000,0.0009474995710139737535158202586,-0.008471872936742854175476079199,-0.009419372507756827928991899458,0.9204135309476270926125019198,0.008520035512582347,0.009414016424454188,1.104926899723788,-0.0141915864166244298023314749,0.008520035512582346665472966420,0.009414016424454187345603454032,0.011952339642193959,0.004102918557014895,0.9989394840439517,0.041442360079657674,0.049820459448552075,0.041442360079657674,0.049820459448552075,0.9989394840439517,0.665634982599362,0.30530570407982616,0.4008515413226523,0.30530570407982616,0.4008515413226523,0.665634982599362
000001.XSHE,2024-03-28,1334.0300000000,1322.6000000000,772530.0000000000,1336.5700000000,1317.5300000000,1330.2200000000,1331.4900000000,239042.0000000000,1332.7600000000,1325.1400000000,-0.008568023207873885894620061018,0.0009547292928989189758085128776,0.009522752500772804870428573896,0.3094274656000414223395855177,0.014272542596493333,0.005728375757393514,0.40135636090523474,0.010562528353243611069106306,0.01427254259649333223390778318,0.005728375757393513854851077265,0.011952339642193959,0.004102918557014895,0.998950985038247,0.5273850996219015,0.42697524861172764,0.5273850996219015,0.42697524861172764,0.998950985038247,0.6810792338409816,0.32281949491757067,0.41998163637521585,0.32281949491757067,0.41998163637521585,0.6810792338409816
000001.XSHE,2024-03-29,1326.4100000000,1336.5700000000,351390.0000000000,1341.6400000000,1323.8700000000,1331.4900000000,1335.3000000000,181858.0000000000,1335.3000000000,1330.2200000000,0.007659773373240551563996049487,0.002861455962868665930649122412,-0.004798317410371885633346927075,0.5175389168729901249324112809,0.01339706425615006,0.0038152746171582212,0.2847843784437162,0.003793291784193869382075013,0.01339706425615005918230411411,0.003815274617158221240865496549,0.011952339642193959,0.004102918557014895,0.455627473035796,0.3179233677328762,0.556358210663361,0.3179233677328762,0.556358210663361,0.455627473035796,0.6630680824243836,0.317343927485131,0.4229886135035595,0.317343927485131,0.4229886135035595,0.6630680824243836
000001.XSHE,2024-04-01,1335.3000000000,1341.6400000000,404498.0000000000,1345.4500000000,1334.0300000000,1349.2600000000,1350.5300000000,263792.0000000000,1351.8000000000,1346.7200000000,0.004747996704860331011757657455,0.0009412566888516668396009664557,-0.003806740016008664172156690999,0.6521466113553095441757437614,0.00855238523178312,0.003765026755406667,0.44023119321318066,0.007572821323156733549983602,0.008552385231783119898150228413,0.003765026755406667358403865823,0.011952339642193959,0.004102918557014895,0.6679366143306861,0.21054631970835197,0.3883506514872146,0.21054631970835197,0.3883506514872146,0.6679366143306861,0.6466383787929507,0.30797049360842954,0.42122958711230574,0.30797049360842954,0.42122958711230574,0.6466383787929507
000001.XSHE,2024-04-02,1349.2600000000,1351.8000000000,424068.0000000000,1355.6000000000,1346.7200000000,1339.1000000000,1339.1000000000,203188.0000000000,1340.3700000000,1336.5700000000,0.001882513377703333679201932911,0,-0.001882513377703333679201932911,0.4791401379024118773404265354,0.00658138535197071,0.0028377268314539617,0.4311746964648167,-0.0112664595354342358337032105,0.006581385351970709870595733958,0.002837726831453961616010753491,0.011952339642193959,0.004102918557014895,0.9947160214993378,0.3521369265443115,0.39703192068259435,0.3521369265443115,0.39703192068259435,0.9947160214993378,0.6650068684005059,0.32143768874551243,0.41591948864196526,0.32143768874551243,0.41591948864196526,0.6650068684005059
000001.XSHE,2024-04-03,1336.5700000000,1336.5700000000,296780.0000000000,1339.1000000000,1330.2200000000,1327.6800000000,1327.6800000000,187542.0000000000,1330.2200000000,1326.4100000000,0,0,0,0.6319226362962463777882606645,0.0066438720007182565,0.0028696673897324657,0.4319269530512074,-0.0095019340550812901681168962,0.006643872000718256432510081776,0.002869667389732465654374548084,0.011952339642193959,0.004102918557014895,0.0,0.22554829224719197,0.39630272488505647,0.22554829224719197,0.39630272488505647,0.0,0.6482177177221262,0.3180973649333897,0.41916105471964826,0.3180973649333897,0.41916105471964826,0.6482177177221262
000001.XSHE,2024-04-08,1322.6000000000,1323.8700000000,497684.0000000000,1325.1400000000,1316.2600000000,1325.1400000000,1323.8700000000,134536.0000000000,1327.6800000000,1323.8700000000,0.0009602298502948737335551187056,-0.0009583893022624024631359705390,-0.001918619152557276196691089245,0.2703241414230716679660185981,0.006714048087101164,0.0028751679067872075,0.42823165242305866,-0.0019186173869035479314434197,0.006714048087101164373204294571,0.002875167906787207389407911617,0.011952339642193959,0.004102918557014895,0.994814943123042,0.5744013159885103,0.3999160121782961,0.5744013159885103,0.3999160121782961,0.994814943123042,0.648016003452611,0.3320257282611633,0.4223117515927405,0.3320257282611633,0.4223117515927405,0.648016003452611
000001.XSHE,2024-04-09,1323.8700000000,1321.3300000000,428784.0000000000,1328.9500000000,1318.7900000000,1321.3300000000,1320.0600000000,115756.0000000000,1321.3300000000,1318.7900000000,-0.001918617386903547931443419671,-0.0009611527778828907237404736137,0.0009574646090206572077029460573,0.2699634314713235568491361618,0.007674469547614192,0.0019223055557657815,0.25048057638894144,-0.0009611527778828907237404736,0.007674469547614191725773678684,0.001922305555765781447480947227,0.011952339642193959,0.004102918557014895,0.33132898272946776,0.5748484959677004,0.5987611794747453,0.5748484959677004,0.5987611794747453,0.33132898272946776,0.6645583585925433,0.34498572842790465,0.42534499064843806,0.34498572842790465,0.42534499064843806,0.6645583585925433
000001.XSHE,2024-04-10,1317.5300000000,1320.0600000000,308742.0000000000,1321.3300000000,1314.9900000000,1307.3700000000,1304.8300000000,258266.0000000000,1308.6400000000,1303.5600000000,0.001920259880230431185627651742,-0.001942831792071104584012177119,-0.003863091672301535769639828861,0.8365107435982146905830758368,0.004812034640577444,0.003885663584142209,0.8074886974786885,-0.0230747087253609684408284472,0.004812034640577444156869293299,0.003885663584142209168024354238,0.011952339642193959,0.004102918557014895,0.9974180833179046,0.08902167165032908,0.10638529638124429,0.08902167165032908,0.10638529638124429,0.9974180833179046,0.6645034374729035,0.33772377936964904,0.41395783484175697,0.33772377936964904,0.41395783484175697,0.6645034374729035
000001.XSHE,2024-04-11,1299.7600000000,1289.6000000000,711890.0000000000,1299.7600000000,1284.5200000000,1298.4900000000,1301.0200000000,120496.0000000000,1302.2900000000,1298.4900000000,-0.007816827722040992183172277959,0.001948417007447111645064652019,0.009765244729488103828236929978,0.1692621051005071008161373246,0.011725241583061489,0.0029264761376675986,0.24958770503246966,0,0.01172524158306148827475841694,0.002926476137667598518278923981,0.011952339642193959,0.004102918557014895,0.9989770077090926,0.7104804741945386,0.6001183226269583,0.7104804741945386,0.6001183226269583,0.9989770077090926,0.6645272281826762,0.36925714170170953,0.43672414740431253,0.36925714170170953,0.43672414740431253,0.6645272281826762
000001.XSHE,2024-04-12,1297.2200000000,1289.6000000000,393402.0000000000,1303.5600000000,1288.3300000000,1279.4500000000,1276.9100000000,412882.0000000000,1280.7200000000,1274.3700000000,-0.005874099998458241470220933997,-0.001985228027668138653327601704,0.003888871970790102816893332293,1.049516779274126720250532534,0.011740491204267588,0.0049630700691703465,0.42273104104590653,-0.0029544044665012406947890819,0.01174049120426758761042845470,0.004963070069170346633319004260,0.011952339642193959,0.004102918557014895,0.49418094631192705,0.024160221460128688,0.4055043101955939,0.024160221460128688,0.4055043101955939,0.49418094631192705,0.6452502479184625,0.34535898088089745,0.4246806643807588,0.34535898088089745,0.4246806643807588,0.6452502479184625
000001.XSHE,2024-04-15,1278.1800000000,1285.7900000000,515866.0000000000,1292.1400000000,1276.9100000000,1299.7600000000,1306.1000000000,236990.0000000000,1306.1000000000,1298.4900000000,0.005953778028133752679591293871,0.004877823598202745122176401797,-0.001075954429931007557414892074,0.4594022478705710397661408195,0.011915379680483187,0.005854927063457869,0.4913756187767944,0.015795736473296572535172929,0.01191537968048318703156050009,0.005854927063457869145072936542,0.011952339642193959,0.004102918557014895,0.09924312541767737,0.3704240917204562,0.34085197203307643,0.3704240917204562,0.34085197203307643,0.09924312541767737,0.612845935712032,0.35848909741543444,0.41855848652473027,0.35848909741543444,0.41855848652473027,0.612845935712032
000001.XSHE,2024-04-16,1304.8300000000,1306.1000000000,507212.0000000000,1311.1800000000,1297.2200000000,1309.9100000000,1304.8300000000,266042.0000000000,1311.1800000000,1304.8300000000,0.0009733068675612915092387514082,-0.003878129031765541144048064371,-0.004851435899326832653286815779,0.5245183473577123569631633321,0.010698711709571361,0.0048476612897069265,0.4531070115077571,-0.0019447209248908965622846643,0.01069871170957136178659288950,0.004847661289706926430060080464,0.011952339642193959,0.004102918557014895,0.9979429945787449,0.3118897542035102,0.3761191905167024,0.3118897542035102,0.3761191905167024,0.9979429945787449,0.6626764603045259,0.33933182672215095,0.41525818902746037,0.33933182672215095,0.41525818902746037,0.6626764603045259
000001.XSHE,2024-04-17,1302.2900000000,1303.5600000000,454998.0000000000,1304.8300000000,1295.9500000000,1346.7200000000,1347.9900000000,552026.0000000000,1347.9900000000,1342.9100000000,0.0009752052154282072349476691060,0.0009430319591303314720209100630,-0.0000321732562978757629267590430,1.213249289007863770829761889,0.0068187577267736065,0.003772127836521326,0.553198689214342,0.040895701003406057258584185,0.006818757726773606493177402883,0.003772127836521325888083640252,0.011952339642193959,0.004102918557014895,0.016685321039535333,0.09635122896677387,0.28739390422259564,0.09635122896677387,0.28739390422259564,0.016685321039535333,0.6384819795301697,0.32392460094438985,0.4010935898622714,0.32392460094438985,0.4010935898622714,0.6384819795301697
000001.XSHE,2024-04-18,1342.9100000000,1356.8700000000,1087256.0000000000,1361.9500000000,1340.3700000000,1379.7200000000,1370.8400000000,354642.0000000000,1380.9900000000,1370.8400000000,0.01039533550275148744145177264,-0.006436088481720928884121415939,-0.01683142398447241632557318858,0.3261807706740638819192536072,0.016069580239926728,0.007356565100165251,0.4577944781586152,0.003743910617818950968036732,0.01606958023992672628843332762,0.007356565100165250920476618444,0.011952339642193959,0.004102918557014895,0.9994062259812936,0.5080900313301766,0.37177680089123744,0.5080900313301766,0.37177680089123744,0.9994062259812936,0.6636823162612228,0.34283902574703917,0.39720514801220475,0.34283902574703917,0.39720514801220475,0.6636823162612228
000001.XSHE,2024-04-19,1359.4100000000,1361.9500000000,677930.0000000000,1367.0300000000,1355.6000000000,1358.1400000000,1356.8700000000,238236.0000000000,1359.4100000000,1355.6000000000,0.001868457639711345363061916567,-0.0009351024194854727789476784426,-0.002803560059196818142009595010,0.3514168129452893366571769947,0.008408059378701054,0.0028053072584564185,0.33364503413982854,-0.0111824956863320973604023643,0.008408059378701054133778624550,0.002805307258456418336843035328,0.011952339642193959,0.004102918557014895,0.9964457840637478,0.4799283099298607,0.49920423179400275,0.4799283099298607,0.49920423179400275,0.9964457840637478,0.6920421620547985,0.3515273914274203,0.39713256286286513,0.3515273914274203,0.39713256286286513,0.6920421620547985
000001.XSHE,2024-04-22,1350.5300000000,1346.7200000000,1084174.0000000000,1372.1100000000,1341.6400000000,1332.7600000000,1332.7600000000,183742.0000000000,1335.3000000000,1330.2200000000,-0.002821114673498552420160973840,0,0.002821114673498552420160973840,0.1694764862466725820763087844,0.022561512887533042,0.003811639004772052,0.1689443001350443,-0.0047151597956516573601045503,0.02256151288753304258328211887,0.003811639004772051982352411537,0.011952339642193959,0.004102918557014895,0.9964678223409289,0.7101669195695127,0.710676038984924,0.7101669195695127,0.710676038984924,0.9964678223409289,0.6920390188238776,0.3684823635613305,0.41264712527078995,0.3684823635613305,0.41264712527078995,0.6920390188238776
000001.XSHE,2024-04-23,1334.0300000000,1340.3700000000,476380.0000000000,1342.9100000000,1327.6800000000,1335.3000000000,1337.8300000000,180994.0000000000,1340.3700000000,1335.3000000000,0.004752516809966792350996604274,0.001894705309668239346963229237,-0.002857811500298553004033375037,0.3799361853982115118182963181,0.01141653486053537,0.003796899573129634,0.33257898473684344,-0.0094675350835963204189887867,0.01141653486053537026903442951,0.003796899573129633790159514716,0.011952339642193959,0.004102918557014895,0.42927987814461366,0.4493423834765394,0.50052012380043,0.4493423834765394,0.50052012380043,0.42927987814461366,0.673621942345614,0.3635435902700945,0.41092220760105225,0.3635435902700945,0.41092220760105225,0.673621942345614
000001.XSHE,2024-04-24,1335.3000000000,1327.6800000000,436698.0000000000,1340.3700000000,1327.6800000000,1331.4900000000,1336.5700000000,198492.0000000000,1336.5700000000,1331.4900000000,-0.005706582790384183329588856437,0.003815274617158221240865496549,0.009521857407542404570454352986,0.4545292169874833408900430045,0.009503482363513817,0.0038152746171582212,0.40146069316716887,0.006695890576042419860207279,0.009503482363513817119748371153,0.003815274617158221240865496549,0.011952339642193959,0.004102918557014895,0.998950886530039,0.37501534973196976,0.4267620570023174,0.37501534973196976,0.4267620570023174,0.998950886530039,0.6736270247935716,0.36026323119685,0.4088256046820497,0.36026323119685,0.4088256046820497,0.6736270247935716
000001.XSHE,2024-04-25,1332.7600000000,1336.5700000000,228880.0000000000,1336.5700000000,1330.2200000000,1342.9100000000,1346.7200000000,323262.0000000000,1347.9900000000,1342.9100000000,0.002858729253579038986764308653,0.002837122368587619423490777491,-0.000021606884991419563273531162,1.412364557846906675987416987,0.004764548755965065,0.0037828298247834925,0.7939534294926689,0.004743485189701998398886703,0.004764548755965064977940514421,0.003782829824783492564654369988,0.011952339642193959,0.004102918557014895,0.00378679405322756,0.17093791089663643,0.11472192353276682,0.17093791089663643,0.11472192353276682,0.00378679405322756,0.6735549686644631,0.3560020262510467,0.3976775289706698,0.3560020262510467,0.3976775289706698,0.6735549686644631
000001.XSHE,2024-04-26,1344.1800000000,1342.9100000000,646014.0000000000,1354.3400000000,1340.3700000000,1345.4500000000,1345.4500000000,296776.0000000000,1347.9900000000,1342.9100000000,-0.0009448139386094124298829025875,0,0.0009448139386094124298829025875,0.4593956168132579170110864470,0.010392953324703537,0.0037756884313798356,0.36329311923351093,0.013232457871339106864942550,0.01039295332470353672871192846,0.003775688431379835742688319893,0.011952339642193959,0.004102918557014895,0.9895267553230696,0.37043031851875363,0.46670654405134054,0.37043031851875363,0.46670654405134054,0.9895267553230696,0.673084332228419,0.3724514241730015,0.41852183320080927,0.3724514241730015,0.41852183320080927,0.673084332228419
000001.XSHE,2024-04-29,1340.3700000000,1360.6800000000,756898.0000000000,1361.9500000000,1335.3000000000,1373.3700000000,1372.1100000000,275542.0000000000,1375.9100000000,1370.8400000000,0.01515253250968016294008370823,-0.0009174512330981454378645230346,-0.01606998374277830837794823126,0.3640411257527434343861392156,0.019882569738206613,0.003691649009371109,0.18567262974449356,0.010259576094305788282329424,0.01988256973820661459149339362,0.003691649009371109023788199830,0.011952339642193959,0.004102918557014895,0.9993781088239911,0.4662314517021209,0.6865150337234908,0.4662314517021209,0.6865150337234908,0.9993781088239911,0.6731056884177062,0.36939374177701245,0.4314988224563974,0.36939374177701245,0.4314988224563974,0.6731056884177062
000001.XSHE,2024-04-30,1370.8400000000,1374.6400000000,531686.0000000000,1378.4500000000,1363.2200000000,1369.5700000000,1369.5700000000,287430.0000000000,1372.1100000000,1368.3000000000,0.002772022993201248869306410668,0,-0.002772022993201248869306410668,0.5406010314358474738849621769,0.011109976364856585,0.002781895047350628,0.25039612650755977,0.016622533899784670895652680,0.01110997636485658428408858802,0.002781895047350628299393240214,0.011952339642193959,0.004102918557014895,0.9964054934037432,0.2981946390950953,0.5990618867466347,0.2981946390950953,0.5990618867466347,0.9964054934037432,0.7001445894361035,0.3684073053451234,0.43363400626056114,0.3684073053451234,0.43363400626056114,0.7001445894361035
000001.XSHE,2024-05-06,1391.1400000000,1397.4900000000,1345518.0000000000,1410.1800000000,1382.2600000000,1380.9900000000,1382.2600000000,259260.0000000000,1383.5300000000,1379.7200000000,0.004564601693575053553200971865,0.0009196301204208575007784270704,-0.003644971573154196052422544795,0.1926841558418393510900634551,0.020069870753482755,0.0027588903612625723,0.13746428141714953,-0.0181611317433398450078354765,0.02006987075348275515045214716,0.002758890361262572502335281211,0.011952339642193959,0.004102918557014895,0.6634178710605291,0.6768898875690165,0.7579649485034344,0.6768898875690165,0.7579649485034344,0.6634178710605291,0.6999186522725956,0.3917244837381566,0.45211472111137213,0.3917244837381566,0.45211472111137213,0.6999186522725956
000001.XSHE,2024-05-07,1379.7200000000,1372.1100000000,556518.0000000000,1382.2600000000,1369.5700000000,1379.7200000000,1380.9900000000,187736.0000000000,1380.9900000000,1377.1800000000,-0.005515611863276606847766213435,0.0009204766184443220363552025049,0.006436088481720928884121415940,0.3373403915057554292942905710,0.009197518337053895,0.002761429855332966,0.30023640661938533,0.002769457259257639693610571,0.009197518337053894993187023454,0.002761429855332966109065607515,0.011952339642193959,0.004102918557014895,0.9984486716202614,0.49550556664128775,0.537732169800414,0.49550556664128775,0.537732169800414,0.9984486716202614,0.7001052847786419,0.39889291574300545,0.4591497335672631,0.39889291574300545,0.4591497335672631,0.7001052847786419
000001.XSHE,2024-05-08,1375.9100000000,1375.9100000000,338222.0000000000,1380.9900000000,1372.1100000000,1360.6800000000,1361.9500000000,242918.0000000000,1364.4900000000,1359.4100000000,0,0.0009333568509862715700973042890,0.0009333568509862715700973042890,0.7182205770174619037200418660,0.006453910502867193,0.0037334274039450862,0.578475236414649,-0.0055308850142814573627635528,0.006453910502867193348402148396,0.003733427403945086280389217156,0.011952339642193959,0.004102918557014895,0.9893995575592152,0.1639949065601405,0.2667836570468752,0.1639949065601405,0.2667836570468752,0.9893995575592152,0.7495752626566026,0.3958152464586529,0.4526737801753541,0.3958152464586529,0.4526737801753541,0.7495752626566026
000001.XSHE,2024-05-09,1359.4100000000,1368.3000000000,419816.0000000000,1373.3700000000,1359.4100000000,1364.4900000000,1365.7600000000,182098.0000000000,1367.0300000000,1364.4900000000,0.006539601738989708770716707984,0.0009307506834055214768888009439,-0.005608851055584187293827907040,0.4337566934085408845780056025,0.010269160885972592,0.001861501366811043,0.18127102958858163,0.004633486808448439669663086,0.01026916088597259105052927373,0.001861501366811042953777601888,0.011952339642193959,0.004102918557014895,0.7498110702367439,0.39493681820999454,0.6925206668387323,0.39493681820999454,0.6925206668387323,0.7498110702367439,0.7373250690122877,0.3868420215697271,0.4673040129083758,0.3868420215697271,0.4673040129083758,0.7373250690122877
000001.XSHE,2024-05-10,1367.0300000000,1374.6400000000,635848.0000000000,1378.4500000000,1365.7600000000,1387.3400000000,1388.6100000000,312734.0000000000,1389.8800000000,1386.0700000000,0.005566812725397394351257836331,0.0009154208773624345870514798103,-0.004651391848034959764206356521,0.4918376718964280771505139593,0.00928289796127371,0.0027462626320873037,0.29584108793871605,0.000923878251760460920677414,0.009282897961273710159981858482,0.002746262632087303761154439431,0.011952339642193959,0.004102918557014895,0.7164547877725268,0.3406284327518272,0.5429477643807683,0.3406284327518272,0.5429477643807683,0.7164547877725268,0.7565813592644407,0.3751310184089334,0.46451334215367696,0.3751310184089334,0.46451334215367696,0.7565813592644407
000001.XSHE,2024-05-13,1383.5300000000,1375.9100000000,666408.0000000000,1386.0700000000,1372.1100000000,1388.6100000000,1392.4100000000,173132.0000000000,1392.4100000000,1388.6100000000,-0.005507650719536258700570280370,0.002736549499139427196981153816,0.008244200218675685897551434186,0.2597988019351508385253478350,0.01009013176439976,0.0027365494991394273,0.2712104819874192,0.010153280374443095842024551,0.01009013176439976003411563175,0.002736549499139427196981153816,0.011952339642193959,0.004102918557014895,0.9987884955858747,0.5875550896849757,0.5728569646850361,0.5875550896849757,0.5728569646850361,0.9987884955858747,0.7566498798778392,0.40005768931066576,0.4878369255688665,0.40005768931066576,0.4878369255688665,0.7566498798778392
